max_ma,min_ma,genus,lng,lat,lithology1,environment,Orn0Saur1
125.0,113.0,Ornithomimipus,-77.421112,38.262501,sandstone,delta plain,1
125.0,113.0,Brontopodus,-77.403755,38.251472,sandstone,crevasse splay,1
125.0,113.0,Gypsichnites,-77.403755,38.251472,sandstone,crevasse splay,1
174.1,163.5,,109.802498,37.651669,sandstone,terrestrial,1
174.1,163.5,,109.804443,37.653332,sandstone,terrestrial,1
174.1,163.5,,109.804443,37.653332,sandstone,terrestrial,1
157.3,152.1,Megalosauripus,-5.474761,43.538971,sandstone,coarse channel fill,1
182.7,168.3,Eubrontes,105.81472,24.0425,siltstone,lacustrine,1
168.3,163.5,Therangospodus,105.860893,29.24415,sandstone,terrestrial,1
170.3,168.3,Grallator,106.60257,29.571123,siliciclastic,terrestrial,1
199.3,190.8,Eubrontes,102.113472,24.998835,siltstone,terrestrial,1
83.5,66.0,,-119.546959,54.545235,sandstone,terrestrial,1
130.0,122.46,Grallator,120.8722,41.601398,shale,lacustrine,1
155.7,132.9,Grallator,115.892502,40.786945,sandstone,terrestrial,1
155.7,132.9,Therangospodus,115.892502,40.786945,sandstone,terrestrial,1
155.7,132.9,Therangospodus,115.893608,40.848057,sandstone,terrestrial,1
155.7,132.9,Megalosauripus,115.893608,40.848057,sandstone,terrestrial,1
129.4,100.5,Irenesauripus,105.681099,28.367599,not reported,terrestrial,1
201.3,174.1,,105.1642,29.116699,not reported,terrestrial,1
129.4,100.5,Wupus,103.943466,29.36158,sandstone,terrestrial,1
145.0,125.0,Brontopodus,102.682503,27.856388,sandstone,fluvial,1
145.0,125.0,Eubrontes,102.682503,27.856388,sandstone,fluvial,1
145.0,125.0,,102.682503,27.856388,sandstone,terrestrial,1
145.0,125.0,Brontopodus,102.682503,27.856388,sandstone,terrestrial,1
145.0,125.0,Brontopodus,102.606667,27.810278,siliciclastic,fluvial,1
93.5,89.3,Kizylkumavis,62.655315,42.117294,sandstone,delta plain,1
136.4,130.0,Gallornis,3.616667,47.799999,marl,marine,1
170.3,157.3,Chuandongocoelurus,104.852501,29.411388,sandstone,lacustrine,1
72.1,66.0,Adasaurus,99.599998,43.540001,sandstone,terrestrial,1
100.5,83.6,Segnosaurus,107.518059,43.144169,not reported,terrestrial,1
145.0,100.5,,-2.12576,42.04665,sandstone,terrestrial,1
145.0,136.4,,-2.12366,42.071621,sandstone,terrestrial,1
145.0,100.5,,-2.51044,42.22681,sandstone,terrestrial,1
145.0,100.5,,-2.51044,42.22681,sandstone,terrestrial,1
145.0,100.5,,-2.51044,42.22681,sandstone,terrestrial,1
145.0,100.5,,-3.00969,41.961712,sandstone,terrestrial,1
70.6,66.0,Megaloolithus,0.655411,42.311234,not reported,terrestrial,1
70.6,66.0,,0.632854,41.697296,not reported,terrestrial,1
70.6,66.0,Megaloolithus,1.888046,42.168415,not reported,terrestrial,1
70.6,66.0,Megaloolithus,1.274405,42.172298,not reported,terrestrial,1
83.5,66.0,,0.941511,42.074253,marl,marginal marine,1
70.6,66.0,Tyrannosaurus,-105.080002,45.66,sandstone,fluvial,1
70.6,66.0,Pectinodon,-105.080002,45.66,sandstone,fluvial,1
70.6,66.0,Paronychodon,-105.080002,45.66,sandstone,fluvial,1
70.6,66.0,Dromaeosaurus,-105.080002,45.66,sandstone,fluvial,1
70.6,66.0,Saurornitholestes,-105.080002,45.66,sandstone,fluvial,1
70.6,66.0,Richardoestesia,-105.080002,45.66,sandstone,fluvial,1
164.7,161.2,Wiehenvenator,8.814444,52.25861,mudstone,marine,1
70.6,66.0,,0.884338,41.983967,sandstone,estuary,1
70.6,66.0,,0.994317,41.993134,sandstone,estuary,1
70.6,66.0,Megaloolithus,0.931948,41.996845,claystone,fluvial-lacustrine,1
70.6,66.0,Megaloolithus,0.647239,41.978256,limestone,lacustrine,1
70.6,66.0,Cairanoolithus,1.254769,42.170944,marl,terrestrial,1
70.6,66.0,Megaloolithus,1.254769,42.170944,marl,terrestrial,1
70.6,66.0,Megaloolithus,1.254769,42.170944,marl,terrestrial,1
70.6,66.0,Megaloolithus,1.231512,42.17683,not reported,terrestrial,1
70.6,66.0,Megaloolithus,0.802167,42.082584,sandstone,terrestrial,1
70.6,66.0,Megaloolithus,1.055002,42.155483,sandstone,crevasse splay,1
70.6,66.0,Megaloolithus,0.802167,42.082584,sandstone,coastal,1
70.6,66.0,Megaloolithus,0.802167,42.082584,sandstone,coastal,1
83.5,70.6,,0.887774,42.046425,not reported,terrestrial,1
70.6,66.0,Megaloolithus,1.770505,42.200642,mudstone,terrestrial,1
70.6,66.0,Megaloolithus,1.770505,42.200642,sandstone,terrestrial,1
70.6,66.0,Megaloolithus,1.794896,42.232895,mudstone,terrestrial,1
70.6,66.0,Megaloolithus,1.783435,42.235031,mudstone,terrestrial,1
70.6,66.0,Megaloolithus,1.783435,42.235031,mudstone,terrestrial,1
70.6,66.0,Megaloolithus,1.783435,42.235031,mudstone,terrestrial,1
70.6,66.0,Megaloolithus,1.783435,42.235031,mudstone,terrestrial,1
70.6,66.0,Megaloolithus,1.783435,42.235031,mudstone,terrestrial,1
70.6,66.0,Megaloolithus,1.783435,42.235031,mudstone,terrestrial,1
70.6,66.0,Megaloolithus,1.853173,42.18494,mudstone,terrestrial,1
70.6,66.0,Megaloolithus,1.824388,42.22224,mudstone,terrestrial,1
70.6,66.0,Megaloolithus,1.824388,42.22224,mudstone,terrestrial,1
70.6,66.0,Megaloolithus,1.824388,42.22224,mudstone,terrestrial,1
199.3,182.7,Eubrontes,-109.525948,38.374149,sandstone,terrestrial,1
163.5,150.8,,-109.641754,38.699104,sandstone,terrestrial,1
163.5,150.8,,-109.641754,38.699104,sandstone,terrestrial,1
163.5,150.8,,-109.221786,38.62421,sandstone,terrestrial,1
163.5,150.8,,-109.441658,38.733147,sandstone,terrestrial,1
199.3,182.7,,-109.529449,38.580181,limestone,terrestrial,1
72.1,66.0,,-76.708336,38.96389,sandstone,marine,1
83.5,66.0,,-74.27417,40.259998,not reported,marginal marine,1
93.9,89.8,,-74.344002,40.463001,amber,terrestrial,1
70.6,66.0,,0.978678,42.11042,not reported,channel,1
70.6,66.0,,0.990305,42.152664,sandstone,channel,1
70.6,66.0,,0.956998,42.152428,sandstone,channel,1
70.6,66.0,,0.956998,42.152428,sandstone,channel,1
70.6,66.0,,1.792291,42.201591,sandstone,channel,1
152.1,145.0,,-108.476669,38.853611,sandstone,channel,1
201.3,199.3,Grallator,-108.477219,38.853611,siliciclastic,terrestrial,1
201.3,199.3,Eubrontes,-108.477219,38.853611,siliciclastic,terrestrial,1
163.5,150.8,Grallator,-108.477219,38.853611,not reported,terrestrial,1
163.5,150.8,Eubrontes,-108.477219,38.853611,not reported,terrestrial,1
83.5,70.6,Troodon,-111.56308,50.724758,not reported,terrestrial,1
83.5,70.6,,-111.56308,50.724758,not reported,terrestrial,1
251.2,247.2,Coelurosaurichnus,-2.18215,52.389099,sandstone,terrestrial,1
251.2,247.2,Coelurosaurichnus,-2.18215,52.389099,sandstone,terrestrial,1
251.2,247.2,Coelurosaurichnus,-2.18215,52.389099,sandstone,terrestrial,1
145.0,130.0,Triunfosaurus,-38.540279,-6.698056,sandstone,channel,1
130.0,125.45,,35.580002,33.540001,amber,terrestrial,1
228.0,208.5,Coelophysis,-106.874496,36.339298,not reported,terrestrial,1
83.5,70.6,Gargantuavis,-2.634513,42.664555,limestone,shallow subtidal,1
237.0,174.1,,-109.237953,40.453594,sandstone,interdune,1
237.0,174.1,,-109.237953,40.453594,sandstone,interdune,1
237.0,174.1,Grallator,-109.237953,40.453594,sandstone,interdune,1
237.0,201.3,Tetrasauropus,-109.256828,40.434498,sandstone,fluvial,1
157.3,145.0,Allosaurus,-108.728333,39.15889,sandstone,fluvial,1
130.0,125.45,,-2.062537,40.551258,sandstone,fluvial-lacustrine,1
228.0,201.3,Grallator,-110.475281,37.771667,not reported,terrestrial,1
228.0,208.5,Eosauropus,-103.350899,36.894199,sandstone,floodplain,1
228.0,208.5,Pseudotetrasauropus,-103.350899,36.894199,sandstone,floodplain,1
228.0,208.5,Coelurosaurichnus,-103.350899,36.894199,sandstone,floodplain,1
237.0,201.3,Evazoum,-109.256828,40.434498,sandstone,fluvial,1
228.0,208.5,Grallator,-102.981071,36.897655,sandstone,terrestrial,1
237.0,201.3,Grallator,-109.256828,40.434498,sandstone,fluvial,1
201.3,199.3,Grallator,-110.010956,38.520817,not reported,terrestrial,1
201.3,199.3,Grallator,-109.671722,38.623497,sandstone,terrestrial,1
199.3,182.7,Kayentapus,-109.525948,38.374149,sandstone,terrestrial,1
201.3,190.8,Grallator,-109.258575,38.175591,sandstone,terrestrial,1
201.3,190.8,,-109.258575,38.175591,sandstone,terrestrial,1
190.8,174.1,Grallator,-111.201294,37.033134,sandstone,interdune,1
190.8,174.1,Otozoum,-111.201294,37.033134,sandstone,interdune,1
70.6,66.0,,-104.516968,37.118034,not reported,terrestrial,1
201.3,182.7,Eubrontes,-110.900314,37.309635,sandstone,terrestrial,1
190.8,174.1,Eubrontes,-110.605835,37.599998,sandstone,terrestrial,1
208.5,199.3,,-110.795219,37.293327,sandstone,terrestrial,1
199.3,182.7,Eubrontes,-110.964409,37.079536,not reported,terrestrial,1
174.1,145.0,,-97.878403,18.350826,not reported,terrestrial,1
83.5,70.6,,62.603409,42.099003,not reported,terrestrial,1
150.8,145.0,Lusovenator,-9.404722,39.087502,sandstone,delta plain,1
155.7,145.0,Torvosaurus,-9.343889,39.216667,mudstone,delta plain,1
83.6,72.1,Daspletosaurus,-112.582832,47.634678,sandstone,channel,1
83.5,66.0,,-69.550003,-36.333332,sandstone,terrestrial,1
100.5,93.9,,142.806671,-23.076111,sandstone,lacustrine,1
100.5,93.9,,142.806671,-23.076111,sandstone,lacustrine,1
157.3,145.0,Galeamopus,-106.048615,42.017776,sandstone,coarse channel fill,1
157.3,152.1,Galeamopus,-107.816666,44.650002,sandstone,fine channel fill,1
157.3,152.1,,-107.816666,44.650002,sandstone,fine channel fill,1
157.3,152.1,,-107.816666,44.650002,sandstone,fine channel fill,1
157.3,152.1,,-107.816666,44.650002,sandstone,fine channel fill,1
139.8,132.9,Tengrisaurus,106.274719,51.195557,sandstone,terrestrial,1
155.7,145.0,Saurophaganax,-102.824997,36.897499,claystone,wet floodplain,1
139.8,125.0,Megalosauropus,122.142029,-17.489502,sandstone,delta plain,1
139.8,125.0,Megalosauropus,122.142029,-17.489502,sandstone,delta plain,1
139.8,125.0,Yangtzepus,122.142029,-17.489502,sandstone,delta plain,1
139.8,125.0,Yangtzepus,122.142029,-17.489502,sandstone,delta plain,1
139.8,125.0,,122.142029,-17.489502,sandstone,delta plain,1
139.8,125.0,,122.142029,-17.489502,sandstone,delta plain,1
139.8,125.0,,122.142029,-17.489502,sandstone,delta plain,1
139.8,125.0,,122.142029,-17.489502,sandstone,delta plain,1
139.8,125.0,,122.142029,-17.489502,sandstone,delta plain,1
139.8,125.0,,122.142029,-17.489502,sandstone,delta plain,1
139.8,125.0,,122.142029,-17.489502,sandstone,delta plain,1
139.8,125.0,,122.142029,-17.489502,sandstone,delta plain,1
139.8,125.0,,122.142029,-17.489502,sandstone,delta plain,1
139.8,125.0,,122.142029,-17.489502,sandstone,delta plain,1
139.8,125.0,,122.142029,-17.489502,sandstone,delta plain,1
139.8,125.0,,122.142029,-17.489502,sandstone,delta plain,1
139.8,125.0,,122.142029,-17.489502,sandstone,delta plain,1
139.8,125.0,,122.142029,-17.489502,sandstone,delta plain,1
139.8,125.0,,122.142029,-17.489502,sandstone,delta plain,1
139.8,125.0,,122.142029,-17.489502,sandstone,delta plain,1
139.8,125.0,,122.142029,-17.489502,sandstone,delta plain,1
247.2,242.0,Deuterotetrapous,-1.349473,52.945992,not reported,terrestrial,1
86.3,83.6,,17.6,47.216702,claystone,crevasse splay,1
63.3,61.7,Tsidiiyazhi,-107.166664,36.0,siltstone,terrestrial,1
201.3,199.3,Eubrontes,-72.623383,42.240917,sandstone,lacustrine,1
201.3,199.3,Anchisauripus,-72.623383,42.240917,sandstone,lacustrine,1
201.3,199.3,Anchisauripus,-72.623383,42.240917,sandstone,lacustrine,1
201.3,199.3,Grallator,-72.623383,42.240917,sandstone,lacustrine,1
201.3,199.3,Anchisauripus,-74.325836,40.815277,siltstone,lacustrine,1
201.3,196.5,Otozoum,-64.210831,45.395557,not reported,terrestrial,1
201.3,196.5,Eubrontes,-64.210831,45.395557,not reported,terrestrial,1
201.3,196.5,Grallator,-64.210831,45.395557,not reported,terrestrial,1
201.3,196.5,Grallator,-64.210831,45.395557,not reported,terrestrial,1
201.3,196.5,Eubrontes,-64.114944,45.403034,not reported,terrestrial,1
201.3,196.5,Grallator,-64.114944,45.403034,not reported,terrestrial,1
201.3,196.5,Eubrontes,-64.114944,45.403034,not reported,terrestrial,1
201.3,196.5,Grallator,-64.114944,45.403034,not reported,terrestrial,1
237.0,208.5,Grallator,-64.356766,45.188694,not reported,terrestrial,1
201.3,196.5,Eubrontes,-64.058052,45.388729,sandstone,terrestrial,1
201.3,196.5,Grallator,-64.058052,45.388729,sandstone,terrestrial,1
201.3,196.5,Grallator,-64.058052,45.388729,sandstone,terrestrial,1
145.0,132.9,,-36.808578,-10.327541,sandstone,lacustrine delta plain,1
70.6,66.0,,78.979721,11.164167,sandstone,lacustrine,1
155.7,150.8,Megalosauripus,7.02252,47.415268,mixed carbonate-siliciclastic,peritidal,1
237.0,228.0,,-64.0,45.216667,not reported,fluvial,1
237.0,228.0,,-64.0,45.216667,not reported,fluvial,1
228.0,208.5,Eubrontes,-74.201317,40.867947,not reported,terrestrial,1
99.6,93.5,,-111.0,39.0,not reported,terrestrial,1
72.1,66.0,Tyrannosaurus,-107.083,47.536201,claystone,terrestrial,1
145.0,100.5,,103.790802,43.716702,siliciclastic,terrestrial,1
145.0,132.9,,-38.195557,-6.721944,sandstone,alluvial fan,1
83.5,70.6,Daspletosaurus,-111.511902,50.742401,not reported,terrestrial,1
83.5,70.6,Troodon,-109.353058,43.636112,not reported,terrestrial,1
145.0,140.2,Rotundichnus,9.1833,52.4333,sandstone,terrestrial,1
247.2,237.0,Thecodontosaurus,10.055129,49.142696,not reported,terrestrial,1
113.0,100.5,Patagotitan,-68.583611,-43.842499,sandstone,floodplain,1
113.0,100.5,,-68.583611,-43.842499,sandstone,floodplain,1
125.0,113.0,Piscivorenantiornis,120.175301,41.423901,mudstone,lacustrine,1
145.0,129.4,Moraesichnium,-38.316666,-6.733333,siltstone,terrestrial,1
145.0,129.4,,-38.316666,-6.733333,siltstone,terrestrial,1
145.0,129.4,,-38.316666,-6.733333,siltstone,terrestrial,1
145.0,129.4,,-38.316666,-6.733333,siltstone,terrestrial,1
145.0,129.4,,-38.316666,-6.733333,siltstone,terrestrial,1
145.0,129.4,,-38.316666,-6.733333,siltstone,terrestrial,1
145.0,129.4,,-38.316666,-6.733333,siltstone,terrestrial,1
145.0,129.4,,-38.316666,-6.733333,siltstone,terrestrial,1
145.0,129.4,,-38.316666,-6.733333,siltstone,terrestrial,1
145.0,129.4,,-38.316666,-6.733333,siltstone,terrestrial,1
145.0,129.4,Moraesichnium,-38.316666,-6.733333,siltstone,terrestrial,1
145.0,129.4,,-38.316666,-6.733333,siltstone,terrestrial,1
145.0,129.4,,-38.316666,-6.733333,siltstone,terrestrial,1
145.0,129.4,,-38.316666,-6.733333,siltstone,terrestrial,1
145.0,129.4,,-38.316666,-6.733333,siltstone,terrestrial,1
145.0,129.4,,-38.316666,-6.733333,siltstone,terrestrial,1
145.0,129.4,,-38.316666,-6.733333,siltstone,terrestrial,1
145.0,129.4,,-38.316666,-6.733333,siltstone,terrestrial,1
145.0,129.4,Deinonychus,-38.316666,-6.733333,siltstone,terrestrial,1
145.0,129.4,,-38.316666,-6.733333,siltstone,terrestrial,1
145.0,129.4,,-38.316666,-6.733333,siltstone,terrestrial,1
145.0,129.4,Grallator,-38.316666,-6.733333,siltstone,terrestrial,1
157.3,152.1,,-5.28378,43.527359,sandstone,deltaic,1
100.5,72.1,Shingopana,33.200001,-8.933333,sandstone,fluvial,1
157.3,145.0,,-104.169296,34.9911,sandstone,fluvial,1
157.3,145.0,,-104.169296,34.967701,sandstone,fluvial,1
157.3,145.0,,-107.401108,33.773609,not reported,terrestrial,1
157.3,145.0,Allosaurus,-107.401108,33.773609,not reported,terrestrial,1
157.3,145.0,,-103.935944,35.255573,not reported,terrestrial,1
157.3,145.0,Brontosaurus,-106.27417,41.730278,not reported,terrestrial,1
100.5,72.1,,-67.572868,-45.961109,conglomerate,terrestrial,1
100.5,83.6,Elongatoolithus,113.265106,23.203081,sandstone,terrestrial,1
122.46,112.03,,145.681107,-38.66111,sandstone,fluvial,1
247.2,237.0,Coelurosaurichnus,4.432778,46.841946,claystone,floodplain,1
247.2,237.0,Coelurosaurichnus,4.432778,46.841946,claystone,floodplain,1
125.0,113.0,,145.48056,-38.55611,sandstone,channel lag,1
89.3,85.8,Megalosaurus,3.9653,50.488602,chalk,carbonate,1
99.6,93.5,,-68.780281,-39.256668,sandstone,terrestrial,1
139.8,125.0,,122.177223,-17.973612,sandstone,lagoonal,1
125.0,100.5,,143.321671,-38.755001,sandstone,fluvial,1
70.6,66.0,Tyrannosaurus,-104.549721,45.889168,sandstone,channel lag,1
70.6,66.0,,-104.549721,45.889168,sandstone,channel lag,1
70.6,66.0,Anzu,-104.549721,45.889168,sandstone,channel lag,1
247.2,237.0,Anchisauripus,5.316667,45.25,not reported,terrestrial,1
247.2,237.0,Coelurosaurichnus,5.316667,45.25,not reported,terrestrial,1
83.5,70.6,Daspletosaurus,-111.509819,50.739689,not reported,terrestrial,1
72.1,56.0,,171.933334,-43.283333,sandstone,terrestrial,1
130.0,125.45,,-9.222222,38.414165,siltstone,lagoonal,1
130.0,125.45,,-9.222222,38.414165,siltstone,lagoonal,1
228.0,201.3,Anchisauripus,-108.886665,40.762222,siltstone,fluvial-lacustrine,1
83.6,72.1,,-108.26255,39.206024,not reported,terrestrial,1
157.3,145.0,,-103.459167,37.77639,grainstone,lacustrine,1
157.3,152.1,Gypsichnites,-102.98333,36.883331,sandstone,terrestrial,1
157.3,152.1,Grallator,-102.98333,36.883331,sandstone,terrestrial,1
190.8,174.1,Anchisauripus,-110.546669,38.020557,sandstone,terrestrial,1
208.5,201.3,,5.616667,49.708332,sandstone,shallow subtidal,1
208.5,201.3,,5.616667,49.708332,sandstone,shallow subtidal,1
208.5,201.3,,5.616667,49.708332,sandstone,shallow subtidal,1
208.5,201.3,,5.616667,49.708332,sandstone,shallow subtidal,1
100.5,83.6,,107.383331,44.450001,not reported,terrestrial,1
100.5,83.6,,107.383331,44.450001,not reported,terrestrial,1
163.5,150.8,,-109.610275,38.720001,sandstone,eolian,1
163.5,150.8,,-109.610275,38.720001,sandstone,eolian,1
163.5,150.8,,-109.610275,38.720001,sandstone,eolian,1
163.5,150.8,,-109.616562,38.792896,sandstone,eolian,1
145.0,132.9,Mierasaurus,-109.592781,38.731945,chert,terrestrial,1
155.7,145.0,,-108.322304,38.806,mudstone,dry floodplain,1
201.3,196.5,Dilophosauripus,3.3443,44.5089,limestone,peritidal,1
83.6,72.1,Halszkaraptor,100.901947,43.664444,sandstone,eolian,1
83.6,72.1,Oena,-77.67849,35.457954,sandstone,coastal,1
150.8,145.0,Parabrontopodus,1.433889,44.583332,limestone,carbonate,1
150.8,145.0,Brontopodus,1.433889,44.583332,limestone,carbonate,1
150.8,145.0,,1.347092,44.550804,limestone,terrestrial,1
150.8,145.0,Brontopodus,1.347092,44.550804,limestone,terrestrial,1
145.0,122.46,Megalosaurus,0.205104,51.130219,sandstone,terrestrial,1
157.3,145.0,Diplodocus,-108.124908,44.637482,not reported,terrestrial,1
99.6,93.5,Horezmavis,65.800003,40.099998,sandstone,coastal,1
70.6,66.0,,79.13353,11.190765,sandstone,terrestrial,1
70.6,66.0,,79.13353,11.190765,sandstone,terrestrial,1
201.3,199.3,Plateosaurus,11.085229,50.287254,not reported,marginal marine,1
83.5,70.6,,-111.493225,50.746067,not reported,terrestrial,1
70.6,66.0,,-112.958298,51.746399,not reported,terrestrial,1
83.5,66.0,,-112.891029,51.606911,not reported,terrestrial,1
83.5,70.6,,-111.5924,50.786598,not reported,terrestrial,1
70.6,66.0,,-112.960793,51.738441,not reported,terrestrial,1
83.6,72.1,Gorgosaurus,-111.616669,50.688,not reported,terrestrial,1
83.5,70.6,Tyrannosaurus,-108.016945,36.324722,siliciclastic,terrestrial,1
152.1,145.0,Archaeopteryx,11.589705,48.924442,limestone,lagoonal,1
145.0,132.9,Megalosaurus,-0.525794,51.066727,claystone,terrestrial,1
140.2,130.0,,-0.133333,51.016666,not reported,terrestrial,1
140.2,130.0,Cetiosaurus,-0.143611,51.005833,sandstone,terrestrial,1
140.2,130.0,Pelorosaurus,-0.143611,51.005833,sandstone,terrestrial,1
125.0,113.0,Grallator,-76.841858,38.995651,sandstone,mire,1
125.0,113.0,,-76.841858,38.995651,sandstone,mire,1
83.5,70.6,Maaqwi,-124.712669,49.536503,mudstone,marine,1
190.8,182.7,Segisaurus,-111.450195,36.636986,sandstone,dune,1
174.1,145.0,,83.417397,42.186901,sandstone,terrestrial,1
182.0,175.6,,-69.230553,-43.409168,mudstone,lacustrine,1
201.3,174.1,,-4.556111,32.818054,siltstone,terrestrial,1
83.5,70.6,Mansourasaurus,29.148333,25.555803,not reported,terrestrial,1
247.2,242.0,,11.767778,51.217499,not reported,marine,1
66.0,61.6,,-101.5,46.900002,not reported,terrestrial,1
70.6,66.0,,23.092192,45.493622,not reported,terrestrial,1
145.0,100.5,,107.283333,47.766666,coal,alluvial fan,1
157.3,145.0,,-109.197891,37.559715,not reported,terrestrial,1
157.3,145.0,Allosaurus,-109.197891,37.559715,not reported,terrestrial,1
155.7,145.0,Camarasaurus,-109.467621,37.465836,not reported,terrestrial,1
168.3,166.1,,-6.106008,57.172028,marl,lagoonal,1
155.7,150.8,,-108.120003,43.380001,mudstone,wet floodplain,1
155.7,150.8,Allosaurus,-108.120003,43.380001,mudstone,wet floodplain,1
157.3,145.0,Ceratosaurus,-108.771576,39.150227,mudstone,pond,1
157.3,145.0,Allosaurus,-108.771576,39.150227,sandstone,channel,1
157.3,145.0,Camarasaurus,-108.771576,39.150227,sandstone,channel,1
157.3,145.0,,-108.766785,39.150696,sandstone,crevasse splay,1
157.3,145.0,,-108.766785,39.150696,sandstone,crevasse splay,1
157.3,145.0,,-108.766785,39.150696,sandstone,crevasse splay,1
152.1,145.0,Camarasaurus,-108.769501,39.149235,mudstone,crevasse splay,1
152.1,145.0,,-108.769501,39.149235,mudstone,crevasse splay,1
152.1,145.0,,-108.769501,39.149235,mudstone,crevasse splay,1
152.1,145.0,,-108.769501,39.149235,mudstone,crevasse splay,1
157.3,145.0,,-103.821754,35.200672,not reported,terrestrial,1
157.3,145.0,Allosaurus,-108.179619,43.619564,mudstone,fluvial-lacustrine,1
157.3,145.0,,-108.179619,43.619564,mudstone,fluvial-lacustrine,1
157.3,145.0,,-108.179619,43.619564,mudstone,fluvial-lacustrine,1
157.3,145.0,,-108.179619,43.619564,sandstone,fine channel fill,1
157.3,145.0,,-108.179619,43.619564,sandstone,fine channel fill,1
157.3,145.0,,-108.179619,43.619564,sandstone,crevasse splay,1
157.3,145.0,,-108.179619,43.619564,sandstone,crevasse splay,1
157.3,145.0,Camarasaurus,-108.179619,43.619564,mudstone,fluvial-lacustrine,1
155.7,150.8,,-109.288567,36.897892,sandstone,fluvial,1
157.3,145.0,,-105.219147,38.53862,sandstone,terrestrial,1
157.3,152.1,,-108.826668,45.22361,not reported,terrestrial,1
157.3,152.1,,-108.826668,45.22361,not reported,terrestrial,1
157.3,152.1,,-108.737755,39.063725,sandstone,channel,1
157.3,152.1,,-109.840408,38.676479,sandstone,channel,1
157.3,145.0,,-109.676109,38.738609,sandstone,channel,1
157.3,145.0,,-109.676109,38.738609,sandstone,channel,1
157.3,145.0,,-106.866402,44.0933,sandstone,terrestrial,1
157.3,145.0,,-106.764442,42.525002,shale,delta plain,1
157.3,145.0,,-108.54039,38.895481,limestone,terrestrial,1
157.3,152.1,,-108.700653,39.100815,sandstone,terrestrial,1
157.3,145.0,,-105.205917,40.605701,sandstone,lacustrine delta front,1
132.9,129.4,Eutynichnium,-9.216657,38.421211,sandstone,lagoonal,1
132.9,129.4,,-9.216657,38.421211,sandstone,lagoonal,1
155.7,145.0,,-109.096497,38.33749,sandstone,coarse channel fill,1
157.3,152.1,,-110.686836,37.770733,sandstone,coarse channel fill,1
157.3,145.0,Camarasaurus,-105.210831,40.487499,not reported,terrestrial,1
157.3,145.0,Apatosaurus,-105.908424,42.149494,limestone,lacustrine,1
157.3,145.0,,-105.908424,42.149494,limestone,lacustrine,1
157.3,145.0,,-104.734703,44.458099,sandstone,crevasse splay,1
157.3,152.1,,-109.077446,39.197086,sandstone,terrestrial,1
228.0,208.5,Grallator,-102.96167,37.008244,sandstone,terrestrial,1
228.0,208.5,Grallator,-102.973404,37.997799,sandstone,terrestrial,1
157.3,145.0,,-102.520897,36.854729,not reported,terrestrial,1
157.3,152.1,,-108.737755,39.063725,sandstone,channel,1
157.3,152.1,,-108.73864,39.069019,sandstone,terrestrial,1
157.3,152.1,,-108.747902,38.300301,sandstone,terrestrial,1
157.3,145.0,,-108.618881,39.038719,not reported,terrestrial,1
157.3,152.1,,-108.707024,39.057278,sandstone,terrestrial,1
155.7,145.0,,-109.022263,39.139622,siltstone,channel,1
157.3,152.1,,-110.689636,39.322289,not reported,terrestrial,1
155.7,145.0,,-110.689323,39.322895,not reported,terrestrial,1
155.7,145.0,,-110.361214,38.920124,sandstone,terrestrial,1
157.3,152.1,,-109.23838,38.092911,sandstone,terrestrial,1
157.3,152.1,,-109.23838,38.092911,sandstone,terrestrial,1
157.3,152.1,,-109.466644,38.455051,sandstone,terrestrial,1
201.3,196.5,,-73.244164,41.506943,sandstone,terrestrial,1
201.3,196.5,Grallator,-73.244164,41.506943,sandstone,terrestrial,1
201.3,196.5,Eubrontes,-73.244164,41.506943,sandstone,terrestrial,1
215.56,212.0,,-22.678612,71.478615,claystone,lacustrine,1
215.56,212.0,,-22.678612,71.478615,claystone,lacustrine,1
208.5,201.3,Grallator,-109.607201,38.514999,sandstone,terrestrial,1
208.5,201.3,Eosauropus,-109.607201,38.514999,sandstone,terrestrial,1
208.5,201.3,Grallator,-109.607201,38.514999,sandstone,terrestrial,1
208.5,201.3,Eosauropus,-109.607201,38.514999,sandstone,terrestrial,1
208.5,201.3,Grallator,-109.694702,38.695099,not reported,terrestrial,1
208.5,201.3,Grallator,-109.694702,38.695099,not reported,terrestrial,1
208.5,201.3,Grallator,-111.272911,35.907921,sandstone,eolian,1
208.5,201.3,Eosauropus,-111.272911,35.907921,sandstone,eolian,1
208.5,201.3,Grallator,-109.310753,40.457928,siltstone,terrestrial,1
208.5,201.3,Eosauropus,-109.310753,40.457928,siltstone,terrestrial,1
208.5,201.3,Eosauropus,-108.636002,39.027,sandstone,interdune,1
208.5,201.3,Grallator,-108.667137,39.056419,sandstone,terrestrial,1
208.5,201.3,Grallator,-108.667137,39.056419,sandstone,terrestrial,1
208.5,201.3,Grallator,-108.667137,39.056419,sandstone,terrestrial,1
208.5,201.3,Grallator,-108.667137,39.056419,sandstone,terrestrial,1
157.3,152.1,,-110.616386,45.544167,sandstone,coarse channel fill,1
157.3,152.1,Camarasaurus,-110.616386,45.544167,sandstone,coarse channel fill,1
157.3,152.1,Apatosaurus,-110.616386,45.544167,sandstone,coarse channel fill,1
208.5,201.3,Eosauropus,-108.91465,38.610184,sandstone,interdune,1
201.3,199.3,Otozoum,-108.988457,38.649055,sandstone,terrestrial,1
